,std,sum,mean,timestamp
17031230500,0.0,0.0,0.0,2014-07-15
17031230600,0.0,0.0,0.0,2014-07-15
17031230700,0.0,0.0,0.0,2014-07-15
17031230800,0.0,0.0,0.0,2014-07-15
17031230900,0.0,0.0,0.0,2014-07-15
17031231100,0.0,0.0,0.0,2014-07-15
17031231200,0.0,0.0,0.0,2014-07-15
17031231500,0.0,0.0,0.0,2014-07-15
17031240200,0.0,0.0,0.0,2014-07-15
17031240300,0.0,0.0,0.0,2014-07-15
17031240500,0.0,0.0,0.0,2014-07-15
17031240600,0.0,0.0,0.0,2014-07-15
17031240700,0.0,0.0,0.0,2014-07-15
17031240800,0.0,0.0,0.0,2014-07-15
17031240900,0.0,0.0,0.0,2014-07-15
17031241000,0.0,0.0,0.0,2014-07-15
17031241100,0.0,0.0,0.0,2014-07-15
17031241200,0.0,0.0,0.0,2014-07-15
17031241300,0.0,0.0,0.0,2014-07-15
17031241400,0.0,0.0,0.0,2014-07-15
17031241500,0.0,0.0,0.0,2014-07-15
17031241600,0.0,0.0,0.0,2014-07-15
17031242000,0.0,0.0,0.0,2014-07-15
17031242100,0.0,0.0,0.0,2014-07-15
17031242200,0.0,0.0,0.0,2014-07-15
17031242300,0.0,0.0,0.0,2014-07-15
17031242400,0.0,0.0,0.0,2014-07-15
17031242500,0.0,0.0,0.0,2014-07-15
17031242600,0.0,0.0,0.0,2014-07-15
17031242700,0.0,0.0,0.0,2014-07-15
17031242800,0.0,0.0,0.0,2014-07-15
17031242900,0.0,0.0,0.0,2014-07-15
17031243000,0.0,0.0,0.0,2014-07-15
17031243100,0.0,0.0,0.0,2014-07-15
17031243200,0.0,0.0,0.0,2014-07-15
17031243300,0.0,0.0,0.0,2014-07-15
17031243400,0.0,0.0,0.0,2014-07-15
17031243500,0.0,0.0,0.0,2014-07-15
17031250200,0.0,0.0,0.0,2014-07-15
17031250300,0.0,0.0,0.0,2014-07-15
17031250400,0.0,0.0,0.0,2014-07-15
17031250500,0.0,0.0,0.0,2014-07-15
17031250600,0.0,0.0,0.0,2014-07-15
17031250700,0.0,0.0,0.0,2014-07-15
17031250800,0.0,0.0,0.0,2014-07-15
17031251000,0.0,0.0,0.0,2014-07-15
17031251100,0.0,0.0,0.0,2014-07-15
17031251200,0.0,0.0,0.0,2014-07-15
17031251300,0.0,0.0,0.0,2014-07-15
17031251400,0.0,0.0,0.0,2014-07-15
17031251500,0.0,0.0,0.0,2014-07-15
17031251600,0.0,0.0,0.0,2014-07-15
17031251700,0.0,0.0,0.0,2014-07-15
17031251800,0.0,0.0,0.0,2014-07-15
17031251900,0.0,0.0,0.0,2014-07-15
17031252000,0.0,0.0,0.0,2014-07-15
17031252101,0.0,0.0,0.0,2014-07-15
17031252102,0.0,0.0,0.0,2014-07-15
17031252201,0.0,0.0,0.0,2014-07-15
17031252202,0.0,0.0,0.0,2014-07-15
17031260100,0.0,0.0,0.0,2014-07-15
17031260200,0.0,0.0,0.0,2014-07-15
17031260300,0.0,0.0,0.0,2014-07-15
17031260400,0.0,0.0,0.0,2014-07-15
17031260500,0.0,0.0,0.0,2014-07-15
17031260600,0.0,0.0,0.0,2014-07-15
17031260700,0.0,0.0,0.0,2014-07-15
17031260800,0.0,0.0,0.0,2014-07-15
17031260900,0.0,0.0,0.0,2014-07-15
17031261000,0.0,0.0,0.0,2014-07-15
17031270500,0.0,0.0,0.0,2014-07-15
17031271200,0.0,0.0,0.0,2014-07-15
17031271300,0.0,0.0,0.0,2014-07-15
17031271400,0.0,0.0,0.0,2014-07-15
17031271500,0.0,0.0,0.0,2014-07-15
17031271800,0.0,0.0,0.0,2014-07-15
17031280100,0.0,0.0,0.0,2014-07-15
17031280400,0.0,0.0,0.0,2014-07-15
17031280800,0.0,0.0,0.0,2014-07-15
17031280900,0.0,0.0,0.0,2014-07-15
17031281900,0.0,0.0,0.0,2014-07-15
17031282700,0.0,0.0,0.0,2014-07-15
17031282800,0.0,0.0,0.0,2014-07-15
17031283100,0.0,0.0,0.0,2014-07-15
17031283200,0.0,0.0,0.0,2014-07-15
17031283800,0.0,0.0,0.0,2014-07-15
17031290900,0.0,0.0,0.0,2014-07-15
17031291200,0.0,0.0,0.0,2014-07-15
17031291600,0.0,0.0,0.0,2014-07-15
17031292200,0.0,0.0,0.0,2014-07-15
17031292400,0.0,0.0,0.0,2014-07-15
17031292500,0.0,0.0,0.0,2014-07-15
17031300500,0.0,0.0,0.0,2014-07-15
17031300600,0.0,0.0,0.0,2014-07-15
17031300700,0.0,0.0,0.0,2014-07-15
17031300800,0.0,0.0,0.0,2014-07-15
17031300900,0.0,0.0,0.0,2014-07-15
17031301100,0.0,0.0,0.0,2014-07-15
17031301200,0.0,0.0,0.0,2014-07-15
17031301600,0.0,0.0,0.0,2014-07-15
17031301701,0.0,0.0,0.0,2014-07-15
17031301702,0.0,0.0,0.0,2014-07-15
17031301801,0.0,0.0,0.0,2014-07-15
17031301802,0.0,0.0,0.0,2014-07-15
17031301803,0.0,0.0,0.0,2014-07-15
17031310200,0.0,0.0,0.0,2014-07-15
17031310300,0.0,0.0,0.0,2014-07-15
17031310400,0.0,0.0,0.0,2014-07-15
17031310500,0.0,0.0,0.0,2014-07-15
17031310600,0.0,0.0,0.0,2014-07-15
17031310700,0.0,0.0,0.0,2014-07-15
17031310800,0.0,0.0,0.0,2014-07-15
17031310900,0.0,0.0,0.0,2014-07-15
17031320100,0.0,0.0,0.0,2014-07-15
17031320400,0.0,0.0,0.0,2014-07-15
17031320600,0.0,0.0,0.0,2014-07-15
17031330100,0.0,0.0,0.0,2014-07-15
17031330200,0.0,0.0,0.0,2014-07-15
17031340300,0.0,0.0,0.0,2014-07-15
17031340400,0.0,0.0,0.0,2014-07-15
17031340500,0.0,0.0,0.0,2014-07-15
17031340600,0.0,0.0,0.0,2014-07-15
17031350100,0.0,0.0,0.0,2014-07-15
17031350400,0.0,0.0,0.0,2014-07-15
17031351000,0.0,0.0,0.0,2014-07-15
17031351100,0.0,0.0,0.0,2014-07-15
17031351400,0.0,0.0,0.0,2014-07-15
17031351500,0.0,0.0,0.0,2014-07-15
17031360200,0.0,0.0,0.0,2014-07-15
17031380100,0.0,0.0,0.0,2014-07-15
17031380200,0.0,0.0,0.0,2014-07-15
17031380500,0.0,0.0,0.0,2014-07-15
17031380700,0.0,0.0,0.0,2014-07-15
17031381200,0.0,0.0,0.0,2014-07-15
17031381400,0.0,0.0,0.0,2014-07-15
17031381500,0.0,0.0,0.0,2014-07-15
17031381700,0.0,0.0,0.0,2014-07-15
17031381800,0.0,0.0,0.0,2014-07-15
17031381900,0.0,0.0,0.0,2014-07-15
17031390100,0.0,0.0,0.0,2014-07-15
17031390200,0.0,0.0,0.0,2014-07-15
17031390300,0.0,0.0,0.0,2014-07-15
17031390400,0.0,0.0,0.0,2014-07-15
17031390500,0.0,0.0,0.0,2014-07-15
17031390600,0.0,0.0,0.0,2014-07-15
17031390700,0.0,0.0,0.0,2014-07-15
17031400300,0.0,0.0,0.0,2014-07-15
17031400400,0.0,0.0,0.0,2014-07-15
17031400500,0.0,0.0,0.0,2014-07-15
17031400800,0.0,0.0,0.0,2014-07-15
17031410100,0.0,0.0,0.0,2014-07-15
17031410200,0.0,0.0,0.0,2014-07-15
17031410500,0.0,0.0,0.0,2014-07-15
17031410600,0.0,0.0,0.0,2014-07-15
17031410700,0.0,0.0,0.0,2014-07-15
17031410800,0.0,0.0,0.0,2014-07-15
17031410900,0.0,0.0,0.0,2014-07-15
17031411000,0.0,0.0,0.0,2014-07-15
17031411100,0.0,0.0,0.0,2014-07-15
17031411200,0.0,0.0,0.0,2014-07-15
17031420100,0.0,0.0,0.0,2014-07-15
17031420200,0.0,0.0,0.0,2014-07-15
17031420300,0.0,0.0,0.0,2014-07-15
17031420400,0.0,0.0,0.0,2014-07-15
17031420500,0.0,0.0,0.0,2014-07-15
17031420600,0.0,0.0,0.0,2014-07-15
17031420700,0.0,0.0,0.0,2014-07-15
17031420800,0.0,0.0,0.0,2014-07-15
17031421200,0.0,0.0,0.0,2014-07-15
17031430101,0.0,0.0,0.0,2014-07-15
17031430102,0.0,0.0,0.0,2014-07-15
17031430200,0.0,0.0,0.0,2014-07-15
17031430300,0.0,0.0,0.0,2014-07-15
17031430400,0.0,0.0,0.0,2014-07-15
17031430500,0.0,0.0,0.0,2014-07-15
17031430600,0.0,0.0,0.0,2014-07-15
17031430700,0.0,0.0,0.0,2014-07-15
17031430800,0.0,0.0,0.0,2014-07-15
17031430900,0.0,0.0,0.0,2014-07-15
17031431200,0.0,0.0,0.0,2014-07-15
17031431301,0.0,0.0,0.0,2014-07-15
17031431302,0.0,0.0,0.0,2014-07-15
17031431400,0.0,0.0,0.0,2014-07-15
17031440101,0.0,0.0,0.0,2014-07-15
17031440102,0.0,0.0,0.0,2014-07-15
17031440201,0.0,0.0,0.0,2014-07-15
17031440202,0.0,0.0,0.0,2014-07-15
17031440300,0.0,0.0,0.0,2014-07-15
17031440600,0.0,0.0,0.0,2014-07-15
17031440700,0.0,0.0,0.0,2014-07-15
17031440800,0.0,0.0,0.0,2014-07-15
17031440900,0.0,0.0,0.0,2014-07-15
17031450300,0.0,0.0,0.0,2014-07-15
17031460100,0.0,0.0,0.0,2014-07-15
17031460200,0.0,0.0,0.0,2014-07-15
17031460301,0.0,0.0,0.0,2014-07-15
17031460302,0.0,0.0,0.0,2014-07-15
17031460400,0.0,0.0,0.0,2014-07-15
17031460500,0.0,0.0,0.0,2014-07-15
17031460600,0.0,0.0,0.0,2014-07-15
17031460700,0.0,0.0,0.0,2014-07-15
17031461000,0.0,0.0,0.0,2014-07-15
17031470100,0.0,0.0,0.0,2014-07-15
17031480100,0.0,0.0,0.0,2014-07-15
17031480200,0.0,0.0,0.0,2014-07-15
17031480300,0.0,0.0,0.0,2014-07-15
17031480400,0.0,0.0,0.0,2014-07-15
17031480500,0.0,0.0,0.0,2014-07-15
17031490300,0.0,0.0,0.0,2014-07-15
17031490400,0.0,0.0,0.0,2014-07-15
17031490500,0.0,0.0,0.0,2014-07-15
17031490600,0.0,0.0,0.0,2014-07-15
17031490700,0.0,0.0,0.0,2014-07-15
17031490800,0.0,0.0,0.0,2014-07-15
17031490901,0.0,0.0,0.0,2014-07-15
17031490902,0.0,0.0,0.0,2014-07-15
17031491000,0.0,0.0,0.0,2014-07-15
17031491100,0.0,0.0,0.0,2014-07-15
17031491200,0.0,0.0,0.0,2014-07-15
17031491300,0.0,0.0,0.0,2014-07-15
17031491400,0.0,0.0,0.0,2014-07-15
17031500100,0.0,0.0,0.0,2014-07-15
17031500200,0.0,0.0,0.0,2014-07-15
17031500300,0.0,0.0,0.0,2014-07-15
17031510100,0.0,0.0,0.0,2014-07-15
17031510200,0.0,0.0,0.0,2014-07-15
17031510300,0.0,0.0,0.0,2014-07-15
17031520100,0.0,0.0,0.0,2014-07-15
17031520200,0.0,0.0,0.0,2014-07-15
17031520300,0.0,0.0,0.0,2014-07-15
17031520400,0.0,0.0,0.0,2014-07-15
17031520500,0.0,0.0,0.0,2014-07-15
17031520600,0.0,0.0,0.0,2014-07-15
17031530100,0.0,0.0,0.0,2014-07-15
17031530200,0.0,0.0,0.0,2014-07-15
17031530300,0.0,0.0,0.0,2014-07-15
17031530400,0.0,0.0,0.0,2014-07-15
17031530501,0.0,0.0,0.0,2014-07-15
17031530502,0.0,0.0,0.0,2014-07-15
17031530503,0.0,0.0,0.0,2014-07-15
17031530600,0.0,0.0,0.0,2014-07-15
17031540101,0.0,0.0,0.0,2014-07-15
17031540102,0.0,0.0,0.0,2014-07-15
17031550100,0.0,0.0,0.0,2014-07-15
17031550200,0.0,0.0,0.0,2014-07-15
17031560100,0.0,0.0,0.0,2014-07-15
17031560200,0.0,0.0,0.0,2014-07-15
17031560300,0.0,0.0,0.0,2014-07-15
17031560400,0.0,0.0,0.0,2014-07-15
17031560700,0.0,0.0,0.0,2014-07-15
17031560800,0.0,0.0,0.0,2014-07-15
17031560900,0.0,0.0,0.0,2014-07-15
17031561000,0.0,0.0,0.0,2014-07-15
17031561100,0.0,0.0,0.0,2014-07-15
17031570100,0.0,0.0,0.0,2014-07-15
17031570200,0.0,0.0,0.0,2014-07-15
17031570300,0.0,0.0,0.0,2014-07-15
17031570400,0.0,0.0,0.0,2014-07-15
17031570500,0.0,0.0,0.0,2014-07-15
17031580100,0.0,0.0,0.0,2014-07-15
17031580200,0.0,0.0,0.0,2014-07-15
17031580300,0.0,0.0,0.0,2014-07-15
17031580400,0.0,0.0,0.0,2014-07-15
17031580501,0.0,0.0,0.0,2014-07-15
17031580502,0.0,0.0,0.0,2014-07-15
17031580600,0.0,0.0,0.0,2014-07-15
17031580700,0.0,0.0,0.0,2014-07-15
17031580800,0.0,0.0,0.0,2014-07-15
17031590500,0.0,0.0,0.0,2014-07-15
17031590600,0.0,0.0,0.0,2014-07-15
17031590700,0.0,0.0,0.0,2014-07-15
17031600400,0.0,0.0,0.0,2014-07-15
17031600600,0.0,0.0,0.0,2014-07-15
17031600700,0.0,0.0,0.0,2014-07-15
17031600900,0.0,0.0,0.0,2014-07-15
17031610300,0.0,0.0,0.0,2014-07-15
17031610400,0.0,0.0,0.0,2014-07-15
17031610800,0.0,0.0,0.0,2014-07-15
17031611000,0.0,0.0,0.0,2014-07-15
17031611100,0.0,0.0,0.0,2014-07-15
17031611200,0.0,0.0,0.0,2014-07-15
17031611300,0.0,0.0,0.0,2014-07-15
17031611400,0.0,0.0,0.0,2014-07-15
17031611500,0.0,0.0,0.0,2014-07-15
17031611600,0.0,0.0,0.0,2014-07-15
17031611700,0.0,0.0,0.0,2014-07-15
17031611800,0.0,0.0,0.0,2014-07-15
17031611900,0.0,0.0,0.0,2014-07-15
17031612000,0.0,0.0,0.0,2014-07-15
17031612100,0.0,0.0,0.0,2014-07-15
17031620100,0.0,0.0,0.0,2014-07-15
17031620200,0.0,0.0,0.0,2014-07-15
17031620300,0.0,0.0,0.0,2014-07-15
17031620400,0.0,0.0,0.0,2014-07-15
17031630100,0.0,0.0,0.0,2014-07-15
17031630200,0.0,0.0,0.0,2014-07-15
17031630300,0.0,0.0,0.0,2014-07-15
17031630400,0.0,0.0,0.0,2014-07-15
17031630500,0.0,0.0,0.0,2014-07-15
17031630800,0.0,0.0,0.0,2014-07-15
17031630900,0.0,0.0,0.0,2014-07-15
17031640100,0.0,0.0,0.0,2014-07-15
17031640300,0.0,0.0,0.0,2014-07-15
17031640400,0.0,0.0,0.0,2014-07-15
17031640500,0.0,0.0,0.0,2014-07-15
17031640600,0.0,0.0,0.0,2014-07-15
17031640700,0.0,0.0,0.0,2014-07-15
17031640800,0.0,0.0,0.0,2014-07-15
17031650100,0.0,0.0,0.0,2014-07-15
17031650200,0.0,0.0,0.0,2014-07-15
17031650301,0.0,0.0,0.0,2014-07-15
17031650302,0.0,0.0,0.0,2014-07-15
17031650400,0.0,0.0,0.0,2014-07-15
17031650500,0.0,0.0,0.0,2014-07-15
17031660301,0.0,0.0,0.0,2014-07-15
17031660302,0.0,0.0,0.0,2014-07-15
17031660400,0.0,0.0,0.0,2014-07-15
17031660500,0.0,0.0,0.0,2014-07-15
17031660600,0.0,0.0,0.0,2014-07-15
17031660700,0.0,0.0,0.0,2014-07-15
17031660800,0.0,0.0,0.0,2014-07-15
17031660900,0.0,0.0,0.0,2014-07-15
17031661000,0.0,0.0,0.0,2014-07-15
17031661100,0.0,0.0,0.0,2014-07-15
17031670100,0.0,0.0,0.0,2014-07-15
17031670200,0.0,0.0,0.0,2014-07-15
17031670300,0.0,0.0,0.0,2014-07-15
17031670400,0.0,0.0,0.0,2014-07-15
17031670500,0.0,0.0,0.0,2014-07-15
17031670600,0.0,0.0,0.0,2014-07-15
17031670700,0.0,0.0,0.0,2014-07-15
17031670800,0.0,0.0,0.0,2014-07-15
17031670900,0.0,0.0,0.0,2014-07-15
17031671100,0.0,0.0,0.0,2014-07-15
17031671200,0.0,0.0,0.0,2014-07-15
17031671300,0.0,0.0,0.0,2014-07-15
17031671400,0.0,0.0,0.0,2014-07-15
17031671500,0.0,0.0,0.0,2014-07-15
17031671600,0.0,0.0,0.0,2014-07-15
17031671800,0.0,0.0,0.0,2014-07-15
17031671900,0.0,0.0,0.0,2014-07-15
17031672000,0.0,0.0,0.0,2014-07-15
17031680500,0.0,0.0,0.0,2014-07-15
17031680600,0.0,0.0,0.0,2014-07-15
17031680900,0.0,0.0,0.0,2014-07-15
17031681000,0.0,0.0,0.0,2014-07-15
17031681100,0.0,0.0,0.0,2014-07-15
17031681200,0.0,0.0,0.0,2014-07-15
17031681300,0.0,0.0,0.0,2014-07-15
17031681400,0.0,0.0,0.0,2014-07-15
17031690300,0.0,0.0,0.0,2014-07-15
17031690400,0.0,0.0,0.0,2014-07-15
17031690500,0.0,0.0,0.0,2014-07-15
17031690900,0.0,0.0,0.0,2014-07-15
17031691000,0.0,0.0,0.0,2014-07-15
17031691100,0.0,0.0,0.0,2014-07-15
17031691200,0.0,0.0,0.0,2014-07-15
17031691300,0.0,0.0,0.0,2014-07-15
17031691400,0.0,0.0,0.0,2014-07-15
17031691500,0.0,0.0,0.0,2014-07-15
17031700100,0.0,0.0,0.0,2014-07-15
17031700200,0.0,0.0,0.0,2014-07-15
17031700301,0.0,0.0,0.0,2014-07-15
17031700302,0.0,0.0,0.0,2014-07-15
17031700401,0.0,0.0,0.0,2014-07-15
17031700402,0.0,0.0,0.0,2014-07-15
17031700501,0.0,0.0,0.0,2014-07-15
17031700502,0.0,0.0,0.0,2014-07-15
17031710100,0.0,0.0,0.0,2014-07-15
17031710200,0.0,0.0,0.0,2014-07-15
17031710300,0.0,0.0,0.0,2014-07-15
17031710400,0.0,0.0,0.0,2014-07-15
17031710500,0.0,0.0,0.0,2014-07-15
17031710600,0.0,0.0,0.0,2014-07-15
17031710700,0.0,0.0,0.0,2014-07-15
17031710800,0.0,0.0,0.0,2014-07-15
17031710900,0.0,0.0,0.0,2014-07-15
17031711000,0.0,0.0,0.0,2014-07-15
17031711100,0.0,0.0,0.0,2014-07-15
17031711200,0.0,0.0,0.0,2014-07-15
17031711300,0.0,0.0,0.0,2014-07-15
17031711400,0.0,0.0,0.0,2014-07-15
17031711500,0.0,0.0,0.0,2014-07-15
17031720100,0.0,0.0,0.0,2014-07-15
17031720200,0.0,0.0,0.0,2014-07-15
17031720300,0.0,0.0,0.0,2014-07-15
17031720400,0.0,0.0,0.0,2014-07-15
17031720500,0.0,0.0,0.0,2014-07-15
17031720600,0.0,0.0,0.0,2014-07-15
17031720700,0.0,0.0,0.0,2014-07-15
17031730100,0.0,0.0,0.0,2014-07-15
17031730201,0.0,0.0,0.0,2014-07-15
17031730202,0.0,0.0,0.0,2014-07-15
17031730300,0.0,0.0,0.0,2014-07-15
17031730400,0.0,0.0,0.0,2014-07-15
17031730500,0.0,0.0,0.0,2014-07-15
17031730600,0.0,0.0,0.0,2014-07-15
17031730700,0.0,0.0,0.0,2014-07-15
17031740100,0.0,0.0,0.0,2014-07-15
17031740200,0.0,0.0,0.0,2014-07-15
17031740300,0.0,0.0,0.0,2014-07-15
17031740400,0.0,0.0,0.0,2014-07-15
17031750100,0.0,0.0,0.0,2014-07-15
17031750200,0.0,0.0,0.0,2014-07-15
17031750300,0.0,0.0,0.0,2014-07-15
17031750400,0.0,0.0,0.0,2014-07-15
17031750500,0.0,0.0,0.0,2014-07-15
17031750600,0.0,0.0,0.0,2014-07-15
17031760801,0.0,0.0,0.0,2014-07-15
17031760802,0.0,0.0,0.0,2014-07-15
17031760803,0.0,0.0,0.0,2014-07-15
17031770602,0.0,0.0,0.0,2014-07-15
17031770902,0.0,0.0,0.0,2014-07-15
17031810400,0.0,0.0,0.0,2014-07-15
17031821402,0.0,0.0,0.0,2014-07-15
17031823304,0.0,0.0,0.0,2014-07-15
17031830500,0.0,0.0,0.0,2014-07-15
17031830600,0.0,0.0,0.0,2014-07-15
17031830700,0.0,0.0,0.0,2014-07-15
17031830800,0.0,0.0,0.0,2014-07-15
17031830900,0.0,0.0,0.0,2014-07-15
17031831000,0.0,0.0,0.0,2014-07-15
17031831100,0.0,0.0,0.0,2014-07-15
17031831200,0.0,0.0,0.0,2014-07-15
17031831300,0.0,0.0,0.0,2014-07-15
17031831400,0.0,0.0,0.0,2014-07-15
17031831500,0.0,0.0,0.0,2014-07-15
17031831600,0.0,0.0,0.0,2014-07-15
17031831700,0.0,0.0,0.0,2014-07-15
17031831800,0.0,0.0,0.0,2014-07-15
17031831900,0.0,0.0,0.0,2014-07-15
17031832000,0.0,0.0,0.0,2014-07-15
17031832100,0.0,0.0,0.0,2014-07-15
17031832200,0.0,0.0,0.0,2014-07-15
17031832300,0.0,0.0,0.0,2014-07-15
17031832400,0.0,0.0,0.0,2014-07-15
17031832500,0.0,0.0,0.0,2014-07-15
17031832600,0.0,0.0,0.0,2014-07-15
17031832900,0.0,0.0,0.0,2014-07-15
17031833000,0.0,0.0,0.0,2014-07-15
17031833100,0.0,0.0,0.0,2014-07-15
17031833300,0.0,0.0,0.0,2014-07-15
17031833900,0.0,0.0,0.0,2014-07-15
17031834000,0.0,0.0,0.0,2014-07-15
17031834200,0.0,0.0,0.0,2014-07-15
17031834300,0.0,0.0,0.0,2014-07-15
17031834400,0.0,0.0,0.0,2014-07-15
17031834500,0.0,0.0,0.0,2014-07-15
17031834600,0.0,0.0,0.0,2014-07-15
17031834700,0.0,0.0,0.0,2014-07-15
17031834800,0.0,0.0,0.0,2014-07-15
17031834900,0.0,0.0,0.0,2014-07-15
17031835000,0.0,0.0,0.0,2014-07-15
17031835100,0.0,0.0,0.0,2014-07-15
17031835200,0.0,0.0,0.0,2014-07-15
17031835500,0.0,0.0,0.0,2014-07-15
17031835600,0.0,0.0,0.0,2014-07-15
17031835700,0.0,0.0,0.0,2014-07-15
17031835800,0.0,0.0,0.0,2014-07-15
17031835900,0.0,0.0,0.0,2014-07-15
17031836000,0.0,0.0,0.0,2014-07-15
17031836100,0.0,0.0,0.0,2014-07-15
17031836200,0.0,0.0,0.0,2014-07-15
17031836300,0.0,0.0,0.0,2014-07-15
17031836400,0.0,0.0,0.0,2014-07-15
17031836500,0.0,0.0,0.0,2014-07-15
17031836600,0.0,0.0,0.0,2014-07-15
17031836700,0.0,0.0,0.0,2014-07-15
17031836800,0.0,0.0,0.0,2014-07-15
17031836900,0.0,0.0,0.0,2014-07-15
17031837000,0.0,0.0,0.0,2014-07-15
17031837100,0.0,0.0,0.0,2014-07-15
17031837300,0.0,0.0,0.0,2014-07-15
17031837400,0.0,0.0,0.0,2014-07-15
17031837800,0.0,0.0,0.0,2014-07-15
17031838000,0.0,0.0,0.0,2014-07-15
17031838100,0.0,0.0,0.0,2014-07-15
17031838200,0.0,0.0,0.0,2014-07-15
17031838300,0.0,0.0,0.0,2014-07-15
17031838600,0.0,0.0,0.0,2014-07-15
17031838700,0.0,0.0,0.0,2014-07-15
17031838800,0.0,0.0,0.0,2014-07-15
17031839000,0.0,0.0,0.0,2014-07-15
17031839100,0.0,0.0,0.0,2014-07-15
17031839200,0.0,0.0,0.0,2014-07-15
17031839500,0.0,0.0,0.0,2014-07-15
17031839600,0.0,0.0,0.0,2014-07-15
17031839700,0.0,0.0,0.0,2014-07-15
17031839800,0.0,0.0,0.0,2014-07-15
17031839900,0.0,0.0,0.0,2014-07-15
17031840000,0.0,0.0,0.0,2014-07-15
17031840100,0.0,0.0,0.0,2014-07-15
17031840200,0.0,0.0,0.0,2014-07-15
17031840300,0.0,0.0,0.0,2014-07-15
17031840400,0.0,0.0,0.0,2014-07-15
17031840700,0.0,0.0,0.0,2014-07-15
17031840800,0.0,0.0,0.0,2014-07-15
17031841000,0.0,0.0,0.0,2014-07-15
17031841100,0.0,0.0,0.0,2014-07-15
17031841200,0.0,0.0,0.0,2014-07-15
17031841300,0.0,0.0,0.0,2014-07-15
17031841400,0.0,0.0,0.0,2014-07-15
17031841500,0.0,0.0,0.0,2014-07-15
17031841600,0.0,0.0,0.0,2014-07-15
17031841700,0.0,0.0,0.0,2014-07-15
17031841800,0.0,0.0,0.0,2014-07-15
17031841900,0.0,0.0,0.0,2014-07-15
17031842000,0.0,0.0,0.0,2014-07-15
17031842100,0.0,0.0,0.0,2014-07-15
17031842200,0.0,0.0,0.0,2014-07-15
17031842300,0.0,0.0,0.0,2014-07-15
17031842400,0.0,0.0,0.0,2014-07-15
17031842500,0.0,0.0,0.0,2014-07-15
17031842600,0.0,0.0,0.0,2014-07-15
17031842800,0.0,0.0,0.0,2014-07-15
17031842900,0.0,0.0,0.0,2014-07-15
17031843000,0.0,0.0,0.0,2014-07-15
17031843100,0.0,0.0,0.0,2014-07-15
17031843200,0.0,0.0,0.0,2014-07-15
17031843300,0.0,0.0,0.0,2014-07-15
17031843400,0.0,0.0,0.0,2014-07-15
17031843500,0.0,0.0,0.0,2014-07-15
17031843600,0.0,0.0,0.0,2014-07-15
17031843700,0.0,0.0,0.0,2014-07-15
17031843800,0.0,0.0,0.0,2014-07-15
17031843900,0.0,0.0,0.0,2014-07-15
17031980000,0.0,0.0,0.0,2014-07-15
17031980100,0.0,0.0,0.0,2014-07-15
17031010100,29.0884162374,489.293029785,54.3658921984,2014-09-15
17031010201,14.3814240628,784.612182617,87.1791314019,2014-09-15
17031010202,11.5179210843,599.953063965,99.9921773275,2014-09-15
17031010300,25.2574418351,693.850402832,77.0944892036,2014-09-15
17031010400,33.6521647441,760.287231445,54.3062308175,2014-09-15
17031010501,11.759100843,448.682525635,89.736505127,2014-09-15
17031010502,6.05192256677,379.529388428,94.8823471069,2014-09-15
17031010503,5.17114842777,400.675689697,100.168922424,2014-09-15
17031010600,4.80435107889,653.917114258,93.4167306083,2014-09-15
17031010701,5.47883835112,644.012939453,80.5016174316,2014-09-15
17031010702,3.10098673796,514.825195312,85.8041992188,2014-09-15
17031020100,13.0065525854,675.114685059,75.0127427843,2014-09-15
17031020200,10.8399248777,974.767333984,64.9844889323,2014-09-15
17031020301,11.1924437163,802.200561523,72.9273237749,2014-09-15
17031020302,4.42969477206,746.276367188,82.9195963542,2014-09-15
17031020400,6.69383449231,875.88684082,79.6260764382,2014-09-15
17031020500,8.75206931661,1130.20556641,86.9388897236,2014-09-15
17031020601,13.3175644076,1020.17645264,92.7433138761,2014-09-15
17031020602,3.91944370163,544.782104492,90.7970174154,2014-09-15
17031020701,9.69086488101,905.59387207,100.621541341,2014-09-15
17031020702,22.1508369862,1037.77661133,94.3433283026,2014-09-15
17031020801,14.5808704969,977.168457031,88.8334960938,2014-09-15
17031020802,3.90602489586,584.675231934,97.4458719889,2014-09-15
17031020901,7.84679127938,529.221191406,88.203531901,2014-09-15
17031020902,9.26295265399,707.547180176,88.443397522,2014-09-15
17031030101,23.5127438019,185.014343262,61.6714477539,2014-09-15
17031030102,28.6597257979,383.986206055,63.9977010091,2014-09-15
17031030103,34.0376109614,308.45401001,77.1135025024,2014-09-15
17031030104,34.3458914397,586.410400391,73.3013000488,2014-09-15
17031030200,5.06978691552,1111.29309082,101.02664462,2014-09-15
17031030300,4.59006496032,579.723449707,96.6205749512,2014-09-15
17031030400,11.5893274254,577.312133789,96.2186889648,2014-09-15
17031030500,8.60123756435,1300.84521484,108.403767904,2014-09-15
17031030601,28.8183884303,402.939697266,67.1566162109,2014-09-15
17031030603,6.41683190203,242.052749634,121.026374817,2014-09-15
17031030604,34.6919690252,500.227996826,83.3713328044,2014-09-15
17031030701,10.3482777807,234.189849854,117.094924927,2014-09-15
17031030702,2.16002269698,217.813354492,108.906677246,2014-09-15
17031030703,6.66446868267,591.119628906,118.223925781,2014-09-15
17031030706,38.5602486174,814.108520508,81.4108520508,2014-09-15
17031030800,6.14838736876,1152.1126709,115.21126709,2014-09-15
